2011/12/30,Philadelphia,/teams/PHI/2012.html,99,Utah,/teams/UTA/2012.html,102,Philadelphia,29,22,22,26,Utah,22,31,18,31,,,,,,,,
2011/12/29,San Antonio,/teams/SAS/2012.html,85,Houston,/teams/HOU/2012.html,105,San Antonio,18,17,24,26,Houston,23,30,25,27,,,,,,,,
2011/12/29,New York,/teams/NYK/2012.html,82,LA Lakers,/teams/LAL/2012.html,99,New York,24,27,21,10,LA Lakers,31,32,17,19,,,,,,,,
2011/12/29,Dallas,/teams/DAL/2012.html,102,Oklahoma City,/teams/OKC/2012.html,104,Dallas,29,23,24,26,Oklahoma City,28,28,22,26,,,,,,,,
2011/12/29,New Jersey,/teams/NJN/2012.html,78,Orlando,/teams/ORL/2012.html,94,New Jersey,16,28,18,16,Orlando,28,22,25,19,,,,,,,,
2011/12/29,Denver,/teams/DEN/2012.html,102,Portland,/teams/POR/2012.html,111,Denver,17,36,26,23,Portland,30,23,30,28,,,,,,,,
2011/12/29,Chicago,/teams/CHI/2012.html,108,Sacramento,/teams/SAC/2012.html,98,Chicago,30,30,25,23,Sacramento,24,29,22,23,,,,,,,,
2011/12/28,Washington,/teams/WAS/2012.html,83,Atlanta,/teams/ATL/2012.html,101,Washington,17,25,22,19,Atlanta,26,29,30,16,,,,,,,,
2011/12/28,Miami,/teams/MIA/2012.html,96,Charlotte,/teams/CHA/2012.html,95,Miami,20,25,24,27,Charlotte,32,28,10,25,,,,,,,,
2011/12/28,Utah,/teams/UTA/2012.html,100,Denver,/teams/DEN/2012.html,117,Utah,23,23,20,34,Denver,28,35,25,29,,,,,,,,
2011/12/28,Cleveland,/teams/CLE/2012.html,105,Detroit,/teams/DET/2012.html,89,Cleveland,25,25,29,26,Detroit,23,16,30,20,,,,,,,,
2011/12/28,New York,/teams/NYK/2012.html,78,Golden State,/teams/GSW/2012.html,92,New York,23,20,21,14,Golden State,21,16,27,28,,,,,,,,
2011/12/28,Oklahoma City,/teams/OKC/2012.html,98,Memphis,/teams/MEM/2012.html,95,Oklahoma City,23,31,18,26,Memphis,20,29,21,25,,,,,,,,
2011/12/28,Boston,/teams/BOS/2012.html,78,New Orleans,/teams/NOH/2012.html,97,Boston,18,21,24,15,New Orleans,24,24,24,25,,,,,,,,
2011/12/28,Philadelphia,/teams/PHI/2012.html,103,Phoenix,/teams/PHO/2012.html,83,Philadelphia,25,23,32,23,Phoenix,18,16,20,29,,,,,,,,
2011/12/28,LA Clippers,/teams/LAC/2012.html,90,San Antonio,/teams/SAS/2012.html,115,LA Clippers,19,35,17,19,San Antonio,26,32,38,19,,,,,,,,
2011/12/28,Indiana,/teams/IND/2012.html,90,Toronto,/teams/TOR/2012.html,85,Indiana,18,20,25,27,Toronto,11,23,21,30,,,,,,,,
2011/12/27,Utah,/teams/UTA/2012.html,71,LA Lakers,/teams/LAL/2012.html,96,Utah,17,14,15,25,LA Lakers,18,23,30,25,,,,,,,,
2011/12/27,Boston,/teams/BOS/2012.html,107,Miami,/teams/MIA/2012.html,115,Boston,27,27,29,24,Miami,30,39,22,24,,,,,,,,
2011/12/27,Minnesota,/teams/MIN/2012.html,95,Milwaukee,/teams/MIL/2012.html,98,Minnesota,30,18,20,27,Milwaukee,32,28,19,19,,,,,,,,
2011/12/27,Atlanta,/teams/ATL/2012.html,106,New Jersey,/teams/NJN/2012.html,70,Atlanta,28,24,25,29,New Jersey,11,19,25,15,,,,,,,,
2011/12/27,Sacramento,/teams/SAC/2012.html,79,Portland,/teams/POR/2012.html,101,Sacramento,25,21,19,14,Portland,23,23,28,27,,,,,,,,
2011/12/26,Milwaukee,/teams/MIL/2012.html,95,Charlotte,/teams/CHA/2012.html,96,Milwaukee,27,25,14,29,Charlotte,19,22,30,25,,,,,,,,
2011/12/26,Toronto,/teams/TOR/2012.html,104,Cleveland,/teams/CLE/2012.html,96,Toronto,23,29,26,26,Cleveland,23,19,28,26,,,,,,,,
2011/12/26,Denver,/teams/DEN/2012.html,115,Dallas,/teams/DAL/2012.html,93,Denver,32,37,28,18,Dallas,23,19,26,25,,,,,,,,
2011/12/26,Chicago,/teams/CHI/2012.html,91,Golden State,/teams/GSW/2012.html,99,Chicago,22,19,20,30,Golden State,30,27,21,21,,,,,,,,
2011/12/26,Detroit,/teams/DET/2012.html,79,Indiana,/teams/IND/2012.html,91,Detroit,17,21,20,21,Indiana,26,26,24,15,,,,,,,,
2011/12/26,Oklahoma City,/teams/OKC/2012.html,104,Minnesota,/teams/MIN/2012.html,100,Oklahoma City,23,29,26,26,Minnesota,24,22,26,28,,,,,,,,
2011/12/26,Houston,/teams/HOU/2012.html,95,Orlando,/teams/ORL/2012.html,104,Houston,23,27,23,22,Orlando,27,26,24,27,,,,,,,,
2011/12/26,New Orleans,/teams/NOH/2012.html,85,Phoenix,/teams/PHO/2012.html,84,New Orleans,23,24,15,23,Phoenix,20,21,24,19,,,,,,,,
2011/12/26,Philadelphia,/teams/PHI/2012.html,103,Portland,/teams/POR/2012.html,107,Philadelphia,15,29,28,31,Portland,26,22,29,30,,,,,,,,
2011/12/26,LA Lakers,/teams/LAL/2012.html,91,Sacramento,/teams/SAC/2012.html,100,LA Lakers,20,20,24,27,Sacramento,21,28,29,22,,,,,,,,
2011/12/26,Memphis,/teams/MEM/2012.html,82,San Antonio,/teams/SAS/2012.html,95,Memphis,22,22,14,24,San Antonio,14,29,29,23,,,,,,,,
2011/12/26,New Jersey,/teams/NJN/2012.html,90,Washington,/teams/WAS/2012.html,84,New Jersey,13,24,29,24,Washington,26,19,22,17,,,,,,,,
2011/12/25,Miami,/teams/MIA/2012.html,105,Dallas,/teams/DAL/2012.html,94,Miami,32,30,35,8,Dallas,17,24,24,29,,,,,,,,
2011/12/25,LA Clippers,/teams/LAC/2012.html,105,Golden State,/teams/GSW/2012.html,86,LA Clippers,24,17,34,30,Golden State,20,23,25,18,,,,,,,,
2011/12/25,Chicago,/teams/CHI/2012.html,88,LA Lakers,/teams/LAL/2012.html,87,Chicago,22,34,12,20,LA Lakers,20,29,20,18,,,,,,,,
2011/12/25,Boston,/teams/BOS/2012.html,104,New York,/teams/NYK/2012.html,106,Boston,23,29,35,17,New York,34,28,17,27,,,,,,,,
2011/12/25,Orlando,/teams/ORL/2012.html,89,Oklahoma City,/teams/OKC/2012.html,97,Orlando,22,19,22,26,Oklahoma City,27,28,26,16,,,,,,,,
2012/6/21,Oklahoma City,/teams/OKC/2012.html,106,Miami,/teams/MIA/2012.html,121,Oklahoma City,26,23,22,35,Miami,31,28,36,26,,,,,,,,
2012/6/19,Oklahoma City,/teams/OKC/2012.html,98,Miami,/teams/MIA/2012.html,104,Oklahoma City,33,16,26,23,Miami,19,27,33,25,,,,,,,,
2012/6/17,Oklahoma City,/teams/OKC/2012.html,85,Miami,/teams/MIA/2012.html,91,Oklahoma City,20,26,21,18,Miami,26,21,22,22,,,,,,,,
2012/6/14,Miami,/teams/MIA/2012.html,100,Oklahoma City,/teams/OKC/2012.html,96,Miami,27,28,23,22,Oklahoma City,15,28,24,29,,,,,,,,
2012/6/12,Miami,/teams/MIA/2012.html,94,Oklahoma City,/teams/OKC/2012.html,105,Miami,29,25,19,21,Oklahoma City,22,25,27,31,,,,,,,,
2012/6/9,Boston,/teams/BOS/2012.html,88,Miami,/teams/MIA/2012.html,101,Boston,27,26,20,15,Miami,23,23,27,28,,,,,,,,
2012/6/7,Miami,/teams/MIA/2012.html,98,Boston,/teams/BOS/2012.html,79,Miami,26,29,19,24,Boston,16,26,19,18,,,,,,,,
2012/6/6,San Antonio,/teams/SAS/2012.html,99,Oklahoma City,/teams/OKC/2012.html,107,San Antonio,34,29,18,18,Oklahoma City,20,28,32,27,,,,,,,,
2012/6/5,Boston,/teams/BOS/2012.html,94,Miami,/teams/MIA/2012.html,90,Boston,16,24,25,29,Miami,24,18,18,30,,,,,,,,
2012/6/4,Oklahoma City,/teams/OKC/2012.html,108,San Antonio,/teams/SAS/2012.html,103,Oklahoma City,26,26,29,27,San Antonio,21,23,28,31,,,,,,,,
2012/6/3,Miami,/teams/MIA/2012.html,91,Boston,/teams/BOS/2012.html,93,Miami,23,24,21,21,2,Boston,34,27,12,16,4,,,,,,
2012/6/2,San Antonio,/teams/SAS/2012.html,103,Oklahoma City,/teams/OKC/2012.html,109,San Antonio,26,17,28,32,Oklahoma City,26,29,20,34,,,,,,,,
2012/6/1,Miami,/teams/MIA/2012.html,91,Boston,/teams/BOS/2012.html,101,Miami,28,14,21,28,Boston,30,25,30,16,,,,,,,,
2012/5/31,San Antonio,/teams/SAS/2012.html,82,Oklahoma City,/teams/OKC/2012.html,102,San Antonio,24,17,19,22,Oklahoma City,22,32,24,24,,,,,,,,
2012/5/30,Boston,/teams/BOS/2012.html,111,Miami,/teams/MIA/2012.html,115,Boston,24,29,22,24,12,Miami,18,28,35,18,16,,,,,,
2012/5/29,Oklahoma City,/teams/OKC/2012.html,111,San Antonio,/teams/SAS/2012.html,120,Oklahoma City,22,22,32,35,San Antonio,28,27,37,28,,,,,,,,
2012/5/28,Boston,/teams/BOS/2012.html,79,Miami,/teams/MIA/2012.html,93,Boston,11,35,15,18,Miami,21,25,26,21,,,,,,,,
2012/5/27,Oklahoma City,/teams/OKC/2012.html,98,San Antonio,/teams/SAS/2012.html,101,Oklahoma City,18,29,24,27,San Antonio,24,22,16,39,,,,,,,,
2012/5/26,Philadelphia,/teams/PHI/2012.html,75,Boston,/teams/BOS/2012.html,85,Philadelphia,20,13,19,23,Boston,20,21,14,30,,,,,,,,
2012/5/24,Miami,/teams/MIA/2012.html,105,Indiana,/teams/IND/2012.html,93,Miami,21,30,28,26,Indiana,28,25,16,24,,,,,,,,
2012/5/23,Boston,/teams/BOS/2012.html,75,Philadelphia,/teams/PHI/2012.html,82,Boston,19,17,20,19,Philadelphia,22,11,27,22,,,,,,,,
2012/5/22,Indiana,/teams/IND/2012.html,83,Miami,/teams/MIA/2012.html,115,Indiana,20,20,17,26,Miami,26,23,27,39,,,,,,,,
2012/5/21,Philadelphia,/teams/PHI/2012.html,85,Boston,/teams/BOS/2012.html,101,Philadelphia,27,23,16,19,Boston,23,24,28,26,,,,,,,,
2012/5/21,LA Lakers,/teams/LAL/2012.html,90,Oklahoma City,/teams/OKC/2012.html,106,LA Lakers,21,30,26,13,Oklahoma City,26,28,29,23,,,,,,,,
2012/5/20,Miami,/teams/MIA/2012.html,101,Indiana,/teams/IND/2012.html,93,Miami,18,28,30,25,Indiana,25,29,16,23,,,,,,,,
2012/5/20,San Antonio,/teams/SAS/2012.html,102,LA Clippers,/teams/LAC/2012.html,99,San Antonio,26,25,23,28,LA Clippers,21,26,28,24,,,,,,,,
2012/5/19,San Antonio,/teams/SAS/2012.html,96,LA Clippers,/teams/LAC/2012.html,86,San Antonio,11,32,26,27,LA Clippers,33,20,8,25,,,,,,,,
2012/5/19,Oklahoma City,/teams/OKC/2012.html,103,LA Lakers,/teams/LAL/2012.html,100,Oklahoma City,24,22,25,32,LA Lakers,29,27,24,20,,,,,,,,
2012/5/18,Oklahoma City,/teams/OKC/2012.html,96,LA Lakers,/teams/LAL/2012.html,99,Oklahoma City,15,32,23,26,LA Lakers,23,27,19,30,,,,,,,,
2012/5/18,Boston,/teams/BOS/2012.html,83,Philadelphia,/teams/PHI/2012.html,92,Boston,24,22,17,20,Philadelphia,12,19,28,33,,,,,,,,
2012/5/17,Miami,/teams/MIA/2012.html,75,Indiana,/teams/IND/2012.html,94,Miami,26,17,12,20,Indiana,17,26,26,25,,,,,,,,
2012/5/17,LA Clippers,/teams/LAC/2012.html,88,San Antonio,/teams/SAS/2012.html,105,LA Clippers,21,21,25,21,San Antonio,29,17,32,27,,,,,,,,
2012/5/16,LA Lakers,/teams/LAL/2012.html,75,Oklahoma City,/teams/OKC/2012.html,77,LA Lakers,22,23,18,12,Oklahoma City,21,27,12,17,,,,,,,,
2012/5/16,Boston,/teams/BOS/2012.html,107,Philadelphia,/teams/PHI/2012.html,91,Boston,28,32,29,18,Philadelphia,33,16,17,25,,,,,,,,
2012/5/15,Indiana,/teams/IND/2012.html,78,Miami,/teams/MIA/2012.html,75,Indiana,17,16,28,17,Miami,21,17,14,23,,,,,,,,
2012/5/15,LA Clippers,/teams/LAC/2012.html,92,San Antonio,/teams/SAS/2012.html,108,LA Clippers,29,20,23,20,San Antonio,29,28,30,21,,,,,,,,
2012/5/14,Philadelphia,/teams/PHI/2012.html,82,Boston,/teams/BOS/2012.html,81,Philadelphia,21,15,21,25,Boston,25,13,11,32,,,,,,,,
2012/5/14,LA Lakers,/teams/LAL/2012.html,90,Oklahoma City,/teams/OKC/2012.html,119,LA Lakers,23,21,24,22,Oklahoma City,30,29,39,21,,,,,,,,
2012/5/13,LA Clippers,/teams/LAC/2012.html,82,Memphis,/teams/MEM/2012.html,72,LA Clippers,16,23,16,27,Memphis,13,25,18,16,,,,,,,,
2012/5/13,Indiana,/teams/IND/2012.html,86,Miami,/teams/MIA/2012.html,95,Indiana,23,25,22,16,Miami,20,22,28,25,,,,,,,,
2012/5/12,Philadelphia,/teams/PHI/2012.html,91,Boston,/teams/BOS/2012.html,92,Philadelphia,28,19,24,20,Boston,18,24,25,25,,,,,,,,
2012/5/12,Denver,/teams/DEN/2012.html,87,LA Lakers,/teams/LAL/2012.html,96,Denver,24,18,26,19,LA Lakers,25,23,21,27,,,,,,,,
2012/5/11,Memphis,/teams/MEM/2012.html,90,LA Clippers,/teams/LAC/2012.html,88,Memphis,25,17,24,24,LA Clippers,16,22,28,22,,,,,,,,
2012/5/10,Atlanta,/teams/ATL/2012.html,80,Boston,/teams/BOS/2012.html,83,Atlanta,23,18,22,17,Boston,20,27,20,16,,,,,,,,
2012/5/10,LA Lakers,/teams/LAL/2012.html,96,Denver,/teams/DEN/2012.html,113,LA Lakers,20,25,23,28,Denver,30,24,36,23,,,,,,,,
2012/5/10,Chicago,/teams/CHI/2012.html,78,Philadelphia,/teams/PHI/2012.html,79,Chicago,22,18,23,15,Philadelphia,24,24,15,16,,,,,,,,
2012/5/9,LA Clippers,/teams/LAC/2012.html,80,Memphis,/teams/MEM/2012.html,92,LA Clippers,22,20,23,15,Memphis,36,21,20,15,,,,,,,,
2012/5/9,New York,/teams/NYK/2012.html,94,Miami,/teams/MIA/2012.html,106,New York,24,20,23,27,Miami,28,27,26,25,,,,,,,,
2012/5/8,Boston,/teams/BOS/2012.html,86,Atlanta,/teams/ATL/2012.html,87,Boston,21,19,24,22,Atlanta,15,25,26,21,,,,,,,,
2012/5/8,Philadelphia,/teams/PHI/2012.html,69,Chicago,/teams/CHI/2012.html,77,Philadelphia,16,10,22,21,Chicago,17,18,22,20,,,,,,,,
2012/5/8,Orlando,/teams/ORL/2012.html,87,Indiana,/teams/IND/2012.html,105,Orlando,19,28,24,16,Indiana,28,22,19,36,,,,,,,,
2012/5/8,Denver,/teams/DEN/2012.html,102,LA Lakers,/teams/LAL/2012.html,99,Denver,26,23,27,26,LA Lakers,23,20,22,34,,,,,,,,
2012/5/7,Memphis,/teams/MEM/2012.html,97,LA Clippers,/teams/LAC/2012.html,101,Memphis,26,19,19,23,10,LA Clippers,32,19,18,18,14,,,,,,
2012/5/7,San Antonio,/teams/SAS/2012.html,87,Utah,/teams/UTA/2012.html,81,San Antonio,22,28,18,19,Utah,19,23,16,23,,,,,,,,
2012/5/6,Atlanta,/teams/ATL/2012.html,79,Boston,/teams/BOS/2012.html,101,Atlanta,19,22,22,16,Boston,32,32,26,11,,,,,,,,
2012/5/6,LA Lakers,/teams/LAL/2012.html,92,Denver,/teams/DEN/2012.html,88,LA Lakers,26,19,25,22,Denver,28,23,20,17,,,,,,,,
2012/5/6,Miami,/teams/MIA/2012.html,87,New York,/teams/NYK/2012.html,89,Miami,18,26,17,26,New York,20,18,26,25,,,,,,,,
2012/5/6,Chicago,/teams/CHI/2012.html,82,Philadelphia,/teams/PHI/2012.html,89,Chicago,15,27,21,19,Philadelphia,24,20,20,25,,,,,,,,
2012/5/5,Oklahoma City,/teams/OKC/2012.html,103,Dallas,/teams/DAL/2012.html,97,Oklahoma City,26,21,21,35,Dallas,24,23,34,16,,,,,,,,
2012/5/5,Memphis,/teams/MEM/2012.html,86,LA Clippers,/teams/LAC/2012.html,87,Memphis,22,24,25,15,LA Clippers,23,27,14,23,,,,,,,,
2012/5/5,Indiana,/teams/IND/2012.html,101,Orlando,/teams/ORL/2012.html,99,Indiana,22,24,27,16,12,Orlando,19,25,17,28,10,,,,,,
2012/5/5,San Antonio,/teams/SAS/2012.html,102,Utah,/teams/UTA/2012.html,90,San Antonio,30,22,23,27,Utah,28,22,18,22,,,,,,,,
2012/5/4,Atlanta,/teams/ATL/2012.html,84,Boston,/teams/BOS/2012.html,90,Atlanta,19,19,20,22,4,Boston,17,23,20,20,10,,,,,,
2012/5/4,LA Lakers,/teams/LAL/2012.html,84,Denver,/teams/DEN/2012.html,99,LA Lakers,14,25,26,19,Denver,30,25,17,27,,,,,,,,
2012/5/4,Chicago,/teams/CHI/2012.html,74,Philadelphia,/teams/PHI/2012.html,79,Chicago,20,19,21,14,Philadelphia,19,21,11,28,,,,,,,,
2012/5/3,Oklahoma City,/teams/OKC/2012.html,95,Dallas,/teams/DAL/2012.html,79,Oklahoma City,32,18,25,20,Dallas,26,15,16,22,,,,,,,,
2012/5/3,Miami,/teams/MIA/2012.html,87,New York,/teams/NYK/2012.html,70,Miami,19,17,22,29,New York,19,21,16,14,,,,,,,,
2012/5/2,LA Clippers,/teams/LAC/2012.html,98,Memphis,/teams/MEM/2012.html,105,LA Clippers,26,21,22,29,Memphis,23,28,24,30,,,,,,,,
2012/5/2,Indiana,/teams/IND/2012.html,97,Orlando,/teams/ORL/2012.html,74,Indiana,23,21,32,21,Orlando,14,24,17,19,,,,,,,,
2012/5/2,Utah,/teams/UTA/2012.html,83,San Antonio,/teams/SAS/2012.html,114,Utah,17,11,25,30,San Antonio,28,25,34,27,,,,,,,,
2012/5/1,Boston,/teams/BOS/2012.html,87,Atlanta,/teams/ATL/2012.html,80,Boston,24,17,20,26,Atlanta,24,20,22,14,,,,,,,,
2012/5/1,Philadelphia,/teams/PHI/2012.html,109,Chicago,/teams/CHI/2012.html,92,Philadelphia,25,22,36,26,Chicago,28,27,14,23,,,,,,,,
2012/5/1,Denver,/teams/DEN/2012.html,100,LA Lakers,/teams/LAL/2012.html,104,Denver,25,23,26,26,LA Lakers,32,23,26,23,,,,,,,,
2012/4/30,Orlando,/teams/ORL/2012.html,78,Indiana,/teams/IND/2012.html,93,Orlando,21,23,13,21,Indiana,24,18,30,21,,,,,,,,
2012/4/30,New York,/teams/NYK/2012.html,94,Miami,/teams/MIA/2012.html,104,New York,24,23,22,25,Miami,27,26,25,26,,,,,,,,
2012/4/30,Dallas,/teams/DAL/2012.html,99,Oklahoma City,/teams/OKC/2012.html,102,Dallas,24,26,27,22,Oklahoma City,32,25,22,23,,,,,,,,
2012/4/29,Boston,/teams/BOS/2012.html,74,Atlanta,/teams/ATL/2012.html,83,Boston,18,17,18,21,Atlanta,31,18,16,18,,,,,,,,
2012/4/29,Denver,/teams/DEN/2012.html,88,LA Lakers,/teams/LAL/2012.html,103,Denver,14,26,24,24,LA Lakers,27,23,27,26,,,,,,,,
2012/4/29,LA Clippers,/teams/LAC/2012.html,99,Memphis,/teams/MEM/2012.html,98,LA Clippers,16,23,25,35,Memphis,34,24,27,13,,,,,,,,
2012/4/29,Utah,/teams/UTA/2012.html,91,San Antonio,/teams/SAS/2012.html,106,Utah,22,25,23,21,San Antonio,28,26,31,21,,,,,,,,
2012/4/28,Philadelphia,/teams/PHI/2012.html,91,Chicago,/teams/CHI/2012.html,103,Philadelphia,24,18,24,25,Chicago,28,25,26,24,,,,,,,,
2012/4/28,Orlando,/teams/ORL/2012.html,81,Indiana,/teams/IND/2012.html,77,Orlando,21,30,13,17,Indiana,22,22,19,14,,,,,,,,
2012/4/28,New York,/teams/NYK/2012.html,67,Miami,/teams/MIA/2012.html,100,New York,18,13,16,20,Miami,24,30,27,19,,,,,,,,
2012/4/28,Dallas,/teams/DAL/2012.html,98,Oklahoma City,/teams/OKC/2012.html,99,Dallas,26,25,22,25,Oklahoma City,22,26,21,30,,,,,,,,
2012/4/26,Dallas,/teams/DAL/2012.html,89,Atlanta,/teams/ATL/2012.html,106,Dallas,21,23,28,17,Atlanta,38,22,26,20,,,,,,,,
2012/4/26,Milwaukee,/teams/MIL/2012.html,74,Boston,/teams/BOS/2012.html,87,Milwaukee,18,24,19,13,Boston,21,39,18,9,,,,,,,,
2012/4/26,New York,/teams/NYK/2012.html,104,Charlotte,/teams/CHA/2012.html,84,New York,23,23,30,28,Charlotte,20,24,19,21,,,,,,,,
2012/4/26,Cleveland,/teams/CLE/2012.html,75,Chicago,/teams/CHI/2012.html,107,Cleveland,25,20,17,13,Chicago,26,32,22,27,,,,,,,,
2012/4/26,Philadelphia,/teams/PHI/2012.html,86,Detroit,/teams/DET/2012.html,108,Philadelphia,15,28,23,20,Detroit,26,39,21,22,,,,,,,,
2012/4/26,San Antonio,/teams/SAS/2012.html,107,Golden State,/teams/GSW/2012.html,101,San Antonio,27,26,31,23,Golden State,29,25,28,19,,,,,,,,
2012/4/26,New Orleans,/teams/NOH/2012.html,77,Houston,/teams/HOU/2012.html,84,New Orleans,20,22,29,6,Houston,12,21,30,21,,,,,,,,
2012/4/26,Orlando,/teams/ORL/2012.html,76,Memphis,/teams/MEM/2012.html,88,Orlando,9,21,24,22,Memphis,27,27,13,21,,,,,,,,
2012/4/26,Denver,/teams/DEN/2012.html,131,Minnesota,/teams/MIN/2012.html,102,Denver,29,32,32,38,Minnesota,25,17,27,33,,,,,,,,
2012/4/26,LA Lakers,/teams/LAL/2012.html,96,Sacramento,/teams/SAC/2012.html,113,LA Lakers,24,19,31,22,Sacramento,35,21,34,23,,,,,,,,
2012/4/26,New Jersey,/teams/NJN/2012.html,67,Toronto,/teams/TOR/2012.html,98,New Jersey,15,12,16,24,Toronto,26,28,19,25,,,,,,,,
2012/4/26,Portland,/teams/POR/2012.html,94,Utah,/teams/UTA/2012.html,96,Portland,16,24,35,19,Utah,23,24,31,18,,,,,,,,
2012/4/26,Miami,/teams/MIA/2012.html,70,Washington,/teams/WAS/2012.html,104,Miami,18,14,18,20,Washington,28,29,23,24,,,,,,,,
2012/4/25,Washington,/teams/WAS/2012.html,96,Cleveland,/teams/CLE/2012.html,85,Washington,21,28,28,19,Cleveland,27,18,18,22,,,,,,,,
2012/4/25,Chicago,/teams/CHI/2012.html,92,Indiana,/teams/IND/2012.html,87,Chicago,32,17,18,25,Indiana,24,12,23,28,,,,,,,,
2012/4/25,Philadelphia,/teams/PHI/2012.html,90,Milwaukee,/teams/MIL/2012.html,85,Philadelphia,24,21,26,19,Milwaukee,29,21,13,22,,,,,,,,
2012/4/25,LA Clippers,/teams/LAC/2012.html,93,New York,/teams/NYK/2012.html,99,LA Clippers,19,20,27,27,New York,24,24,26,25,,,,,,,,
2012/4/25,Denver,/teams/DEN/2012.html,106,Oklahoma City,/teams/OKC/2012.html,101,Denver,36,28,16,26,Oklahoma City,30,28,24,19,,,,,,,,
2012/4/25,Charlotte,/teams/CHA/2012.html,95,Orlando,/teams/ORL/2012.html,102,Charlotte,24,23,26,22,Orlando,37,20,26,19,,,,,,,,
2012/4/25,San Antonio,/teams/SAS/2012.html,110,Phoenix,/teams/PHO/2012.html,106,San Antonio,26,32,24,28,Phoenix,29,24,29,24,,,,,,,,
