2011/1/1,Cleveland,/teams/CLE/2011.html,91,Chicago,/teams/CHI/2011.html,100,Cleveland,28,33,9,21,Chicago,24,29,32,15,,,,,,
2011/1/1,Sacramento,/teams/SAC/2011.html,86,Denver,/teams/DEN/2011.html,104,Sacramento,23,16,21,26,Denver,23,28,18,35,,,,,,
2011/1/1,Golden State,/teams/GSW/2011.html,107,Miami,/teams/MIA/2011.html,114,Golden State,36,36,12,23,Miami,28,30,25,31,,,,,,
2011/1/1,Dallas,/teams/DAL/2011.html,87,Milwaukee,/teams/MIL/2011.html,99,Dallas,18,32,21,16,Milwaukee,25,27,21,26,,,,,,
2011/1/1,New Jersey,/teams/NJN/2011.html,88,Minnesota,/teams/MIN/2011.html,103,New Jersey,29,26,9,24,Minnesota,36,18,23,26,,,,,,
2011/1/1,Oklahoma City,/teams/OKC/2011.html,74,San Antonio,/teams/SAS/2011.html,101,Oklahoma City,17,19,17,21,San Antonio,31,18,28,24,,,,,,
2011/1/1,Memphis,/teams/MEM/2011.html,92,Utah,/teams/UTA/2011.html,98,Memphis,21,17,31,23,Utah,21,27,23,27,,,,,,
2011/1/1,New Orleans,/teams/NOH/2011.html,92,Washington,/teams/WAS/2011.html,81,New Orleans,24,18,26,24,Washington,23,24,15,19,,,,,,
2010/12/31,New Orleans,/teams/NOH/2011.html,83,Boston,/teams/BOS/2011.html,81,New Orleans,23,14,29,17,Boston,19,20,18,24,,,,,,
2010/12/31,Golden State,/teams/GSW/2011.html,96,Charlotte,/teams/CHA/2011.html,95,Golden State,30,22,25,19,Charlotte,28,18,24,25,,,,,,
2010/12/31,New Jersey,/teams/NJN/2011.html,81,Chicago,/teams/CHI/2011.html,90,New Jersey,21,23,19,18,Chicago,23,23,24,20,,,,,,
2010/12/31,Toronto,/teams/TOR/2011.html,105,Houston,/teams/HOU/2011.html,114,Toronto,34,21,20,30,Houston,20,42,22,30,,,,,,
2010/12/31,Washington,/teams/WAS/2011.html,86,Indiana,/teams/IND/2011.html,95,Washington,22,12,28,24,Indiana,25,24,27,19,,,,,,
2010/12/31,Philadelphia,/teams/PHI/2011.html,98,LA Lakers,/teams/LAL/2011.html,102,Philadelphia,19,25,29,25,LA Lakers,29,23,30,20,,,,,,
2010/12/31,Atlanta,/teams/ATL/2011.html,94,Oklahoma City,/teams/OKC/2011.html,103,Atlanta,24,29,26,15,Oklahoma City,33,27,23,20,,,,,,
2010/12/31,Detroit,/teams/DET/2011.html,75,Phoenix,/teams/PHO/2011.html,92,Detroit,14,18,26,17,Phoenix,24,26,18,24,,,,,,
2010/12/30,San Antonio,/teams/SAS/2011.html,99,Dallas,/teams/DAL/2011.html,93,San Antonio,29,24,18,28,Dallas,27,19,18,29,,,,,,
2010/12/30,New York,/teams/NYK/2011.html,103,Orlando,/teams/ORL/2011.html,112,New York,23,21,27,32,Orlando,22,40,20,30,,,,,,
2010/12/30,Utah,/teams/UTA/2011.html,89,Portland,/teams/POR/2011.html,100,Utah,25,16,27,21,Portland,29,17,33,21,,,,,,
2010/12/29,Golden State,/teams/GSW/2011.html,93,Atlanta,/teams/ATL/2011.html,103,Golden State,27,20,22,24,Atlanta,29,23,26,25,,,,,,
2010/12/29,Cleveland,/teams/CLE/2011.html,92,Charlotte,/teams/CHA/2011.html,101,Cleveland,20,24,23,25,Charlotte,33,24,24,20,,,,,,
