2013/12/30,Phoenix,/teams/PHO/2014.html,107,LA Clippers,/teams/LAC/2014.html,88,Phoenix,30,31,27,19,LA Clippers,24,16,19,29,,,,,,
2013/12/30,Chicago,/teams/CHI/2014.html,95,Memphis,/teams/MEM/2014.html,91,Chicago,17,29,25,24,Memphis,22,22,20,27,,,,,,
2013/12/30,Dallas,/teams/DAL/2014.html,100,Minnesota,/teams/MIN/2014.html,98,Dallas,29,33,19,19,Minnesota,23,20,38,17,,,,,,
2013/12/30,Portland,/teams/POR/2014.html,108,New Orleans,/teams/NOP/2014.html,110,Portland,21,28,33,26,New Orleans,26,30,33,21,,,,,,
2013/12/30,Charlotte,/teams/CHA/2014.html,80,Utah,/teams/UTA/2014.html,83,Charlotte,21,13,19,27,Utah,21,21,21,20,,,,,,
2013/12/29,Golden State,/teams/GSW/2014.html,108,Cleveland,/teams/CLE/2014.html,104,Golden State,26,29,27,17,9,Cleveland,35,29,20,15,5,,,,
2013/12/29,Philadelphia,/teams/PHI/2014.html,111,LA Lakers,/teams/LAL/2014.html,104,Philadelphia,20,32,34,25,LA Lakers,22,30,25,27,,,,,,
2013/12/29,Houston,/teams/HOU/2014.html,86,Oklahoma City,/teams/OKC/2014.html,117,Houston,14,30,26,16,Oklahoma City,26,30,34,27,,,,,,
2013/12/29,Atlanta,/teams/ATL/2014.html,102,Orlando,/teams/ORL/2014.html,109,Atlanta,20,29,27,26,Orlando,26,30,23,30,,,,,,
2013/12/29,Sacramento,/teams/SAC/2014.html,104,San Antonio,/teams/SAS/2014.html,112,Sacramento,23,26,38,17,San Antonio,27,30,24,31,,,,,,
2013/12/28,Charlotte,/teams/CHA/2014.html,116,Atlanta,/teams/ATL/2014.html,118,Charlotte,22,28,27,24,15,Atlanta,25,20,26,30,17,,,,
2013/12/28,Cleveland,/teams/CLE/2014.html,100,Boston,/teams/BOS/2014.html,103,Cleveland,22,22,22,34,Boston,24,35,26,18,,,,,,
2013/12/28,Dallas,/teams/DAL/2014.html,105,Chicago,/teams/CHI/2014.html,83,Dallas,30,31,25,19,Chicago,19,15,22,27,,,,,,
2013/12/28,New Orleans,/teams/NOP/2014.html,98,Houston,/teams/HOU/2014.html,107,New Orleans,22,30,21,25,Houston,31,21,22,33,,,,,,
2013/12/28,Brooklyn,/teams/BRK/2014.html,91,Indiana,/teams/IND/2014.html,105,Brooklyn,27,29,20,15,Indiana,29,29,28,19,,,,,,
2013/12/28,Utah,/teams/UTA/2014.html,90,LA Clippers,/teams/LAC/2014.html,98,Utah,20,23,22,25,LA Clippers,17,25,26,30,,,,,,
2013/12/28,Denver,/teams/DEN/2014.html,99,Memphis,/teams/MEM/2014.html,120,Denver,29,27,16,27,Memphis,27,28,30,35,,,,,,
2013/12/28,Minnesota,/teams/MIN/2014.html,117,Milwaukee,/teams/MIL/2014.html,95,Minnesota,34,30,39,14,Milwaukee,28,27,21,19,,,,,,
2013/12/28,Philadelphia,/teams/PHI/2014.html,101,Phoenix,/teams/PHO/2014.html,115,Philadelphia,27,32,22,20,Phoenix,36,24,28,27,,,,,,
2013/12/28,Miami,/teams/MIA/2014.html,108,Portland,/teams/POR/2014.html,107,Miami,30,28,25,25,Portland,34,28,26,19,,,,,,
2013/12/28,New York,/teams/NYK/2014.html,100,Toronto,/teams/TOR/2014.html,115,New York,22,22,27,29,Toronto,26,31,28,30,,,,,,
2013/12/28,Detroit,/teams/DET/2014.html,82,Washington,/teams/WAS/2014.html,106,Detroit,23,18,21,20,Washington,31,31,24,20,,,,,,
2013/12/27,Milwaukee,/teams/MIL/2014.html,93,Brooklyn,/teams/BRK/2014.html,104,Milwaukee,18,19,23,33,Brooklyn,31,17,28,28,,,,,,
2013/12/27,Oklahoma City,/teams/OKC/2014.html,89,Charlotte,/teams/CHA/2014.html,85,Oklahoma City,21,21,20,27,Charlotte,20,16,24,25,,,,,,
2013/12/27,Phoenix,/teams/PHO/2014.html,86,Golden State,/teams/GSW/2014.html,115,Phoenix,22,18,24,22,Golden State,28,31,26,30,,,,,,
2013/12/27,Washington,/teams/WAS/2014.html,98,Minnesota,/teams/MIN/2014.html,120,Washington,23,24,27,24,Minnesota,22,39,27,32,,,,,,
2013/12/27,Denver,/teams/DEN/2014.html,89,New Orleans,/teams/NOP/2014.html,105,Denver,25,20,21,23,New Orleans,34,24,23,24,,,,,,
2013/12/27,Toronto,/teams/TOR/2014.html,95,New York,/teams/NYK/2014.html,83,Toronto,18,22,26,29,New York,25,24,22,12,,,,,,
2013/12/27,Detroit,/teams/DET/2014.html,92,Orlando,/teams/ORL/2014.html,109,Detroit,21,27,18,26,Orlando,26,29,30,24,,,,,,
2013/12/27,Miami,/teams/MIA/2014.html,103,Sacramento,/teams/SAC/2014.html,108,Miami,32,23,18,16,14,Sacramento,19,26,29,15,19,,,,
2013/12/27,LA Lakers,/teams/LAL/2014.html,103,Utah,/teams/UTA/2014.html,105,LA Lakers,23,29,29,22,Utah,25,30,28,22,,,,,,
2013/12/26,Atlanta,/teams/ATL/2014.html,127,Cleveland,/teams/CLE/2014.html,125,Atlanta,26,24,26,19,13,19,Cleveland,27,21,24,23,13,17,,
2013/12/26,San Antonio,/teams/SAS/2014.html,116,Dallas,/teams/DAL/2014.html,107,San Antonio,27,31,26,32,Dallas,20,31,26,30,,,,,,
2013/12/26,Memphis,/teams/MEM/2014.html,92,Houston,/teams/HOU/2014.html,100,Memphis,23,30,19,20,Houston,26,19,21,34,,,,,,
2013/12/26,LA Clippers,/teams/LAC/2014.html,112,Portland,/teams/POR/2014.html,116,LA Clippers,14,32,27,28,11,Portland,19,28,29,25,15,,,,
2013/12/25,Chicago,/teams/CHI/2014.html,95,Brooklyn,/teams/BRK/2014.html,78,Chicago,21,20,36,18,Brooklyn,23,15,20,20,,,,,,
2013/12/25,LA Clippers,/teams/LAC/2014.html,103,Golden State,/teams/GSW/2014.html,105,LA Clippers,30,23,25,25,Golden State,22,29,24,30,,,,,,
2013/12/25,Miami,/teams/MIA/2014.html,101,LA Lakers,/teams/LAL/2014.html,95,Miami,21,30,25,25,LA Lakers,27,19,28,21,,,,,,
2013/12/25,Oklahoma City,/teams/OKC/2014.html,123,New York,/teams/NYK/2014.html,94,Oklahoma City,35,25,27,36,New York,29,17,21,27,,,,,,
2013/12/25,Houston,/teams/HOU/2014.html,111,San Antonio,/teams/SAS/2014.html,98,Houston,40,20,23,28,San Antonio,25,26,24,23,,,,,,
2013/12/23,Indiana,/teams/IND/2014.html,103,Brooklyn,/teams/BRK/2014.html,86,Indiana,19,26,30,28,Brooklyn,17,22,19,28,,,,,,
2013/12/23,Milwaukee,/teams/MIL/2014.html,110,Charlotte,/teams/CHA/2014.html,111,Milwaukee,33,21,24,23,9,Charlotte,17,35,26,23,10,,,,
2013/12/23,Detroit,/teams/DET/2014.html,115,Cleveland,/teams/CLE/2014.html,92,Detroit,28,30,31,26,Cleveland,18,22,24,28,,,,,,
2013/12/23,Golden State,/teams/GSW/2014.html,89,Denver,/teams/DEN/2014.html,81,Golden State,30,17,17,25,Denver,22,21,23,15,,,,,,
2013/12/23,Dallas,/teams/DAL/2014.html,111,Houston,/teams/HOU/2014.html,104,Dallas,20,30,36,25,Houston,26,31,21,26,,,,,,
2013/12/23,Utah,/teams/UTA/2014.html,94,Memphis,/teams/MEM/2014.html,104,Utah,21,27,23,23,Memphis,27,26,24,27,,,,,,
2013/12/23,Atlanta,/teams/ATL/2014.html,119,Miami,/teams/MIA/2014.html,121,Atlanta,23,31,30,27,8,Miami,33,17,27,34,10,,,,
2013/12/23,New York,/teams/NYK/2014.html,103,Orlando,/teams/ORL/2014.html,98,New York,29,36,19,19,Orlando,27,14,35,22,,,,,,
2013/12/23,LA Lakers,/teams/LAL/2014.html,90,Phoenix,/teams/PHO/2014.html,117,LA Lakers,24,27,17,22,Phoenix,28,36,26,27,,,,,,
2013/12/23,New Orleans,/teams/NOP/2014.html,113,Sacramento,/teams/SAC/2014.html,100,New Orleans,28,24,25,36,Sacramento,27,25,25,23,,,,,,
2013/12/23,Toronto,/teams/TOR/2014.html,99,San Antonio,/teams/SAS/2014.html,112,Toronto,26,23,23,27,San Antonio,25,30,23,34,,,,,,
2013/12/22,Boston,/teams/BOS/2014.html,79,Indiana,/teams/IND/2014.html,106,Boston,17,20,21,21,Indiana,20,32,28,26,,,,,,
2013/12/22,Minnesota,/teams/MIN/2014.html,116,LA Clippers,/teams/LAC/2014.html,120,Minnesota,24,30,31,21,10,LA Clippers,24,32,27,23,14,,,,
2013/12/22,Toronto,/teams/TOR/2014.html,104,Oklahoma City,/teams/OKC/2014.html,98,Toronto,25,37,13,29,Oklahoma City,21,35,28,14,,,,,,
2013/12/21,Washington,/teams/WAS/2014.html,106,Boston,/teams/BOS/2014.html,99,Washington,14,30,30,32,Boston,30,21,25,23,,,,,,
2013/12/21,Utah,/teams/UTA/2014.html,88,Charlotte,/teams/CHA/2014.html,85,Utah,17,25,28,18,Charlotte,21,25,20,19,,,,,,
2013/12/21,Cleveland,/teams/CLE/2014.html,84,Chicago,/teams/CHI/2014.html,100,Cleveland,26,17,22,19,Chicago,33,27,21,19,,,,,,
2013/12/21,Houston,/teams/HOU/2014.html,114,Detroit,/teams/DET/2014.html,97,Houston,33,28,25,28,Detroit,24,29,18,26,,,,,,
2013/12/21,LA Lakers,/teams/LAL/2014.html,83,Golden State,/teams/GSW/2014.html,102,LA Lakers,26,16,15,26,Golden State,27,19,26,30,,,,,,
2013/12/21,Denver,/teams/DEN/2014.html,91,LA Clippers,/teams/LAC/2014.html,112,Denver,18,25,17,31,LA Clippers,28,28,23,33,,,,,,
2013/12/21,Philadelphia,/teams/PHI/2014.html,106,Milwaukee,/teams/MIL/2014.html,116,Philadelphia,23,26,23,34,Milwaukee,29,30,26,31,,,,,,
2013/12/21,Memphis,/teams/MEM/2014.html,95,New York,/teams/NYK/2014.html,87,Memphis,25,25,22,23,New York,22,18,21,26,,,,,,
2013/12/21,Sacramento,/teams/SAC/2014.html,105,Orlando,/teams/ORL/2014.html,100,Sacramento,25,31,19,30,Orlando,31,27,19,23,,,,,,
2013/12/21,Dallas,/teams/DAL/2014.html,108,Phoenix,/teams/PHO/2014.html,123,Dallas,25,33,24,26,Phoenix,38,25,28,32,,,,,,
2013/12/21,New Orleans,/teams/NOP/2014.html,107,Portland,/teams/POR/2014.html,110,New Orleans,26,27,25,29,Portland,21,31,31,27,,,,,,
2013/12/21,Oklahoma City,/teams/OKC/2014.html,113,San Antonio,/teams/SAS/2014.html,100,Oklahoma City,21,40,24,28,San Antonio,21,29,26,24,,,,,,
2013/12/20,Utah,/teams/UTA/2014.html,85,Atlanta,/teams/ATL/2014.html,118,Utah,16,18,24,27,Atlanta,30,25,30,33,,,,,,
2013/12/20,Milwaukee,/teams/MIL/2014.html,111,Cleveland,/teams/CLE/2014.html,114,Milwaukee,26,21,23,26,15,Cleveland,25,22,23,26,18,,,,
2013/12/20,Toronto,/teams/TOR/2014.html,109,Dallas,/teams/DAL/2014.html,108,Toronto,22,27,29,23,8,Dallas,33,19,29,20,7,,,,
2013/12/20,Phoenix,/teams/PHO/2014.html,103,Denver,/teams/DEN/2014.html,99,Phoenix,20,28,24,31,Denver,28,34,20,17,,,,,,
2013/12/20,Charlotte,/teams/CHA/2014.html,116,Detroit,/teams/DET/2014.html,106,Charlotte,22,22,31,41,Detroit,31,28,30,17,,,,,,
2013/12/20,Houston,/teams/HOU/2014.html,81,Indiana,/teams/IND/2014.html,114,Houston,20,25,20,16,Indiana,25,31,31,27,,,,,,
2013/12/20,Minnesota,/teams/MIN/2014.html,91,LA Lakers,/teams/LAL/2014.html,104,Minnesota,26,27,23,15,LA Lakers,35,16,30,23,,,,,,
2013/12/20,Sacramento,/teams/SAC/2014.html,103,Miami,/teams/MIA/2014.html,122,Sacramento,36,25,21,21,Miami,33,34,31,24,,,,,,
2013/12/20,Brooklyn,/teams/BRK/2014.html,120,Philadelphia,/teams/PHI/2014.html,121,Brooklyn,31,26,26,25,12,Philadelphia,29,31,22,26,13,,,,
2013/12/19,San Antonio,/teams/SAS/2014.html,104,Golden State,/teams/GSW/2014.html,102,San Antonio,18,35,29,22,Golden State,23,28,23,28,,,,,,
2013/12/19,Chicago,/teams/CHI/2014.html,95,Oklahoma City,/teams/OKC/2014.html,107,Chicago,24,28,20,23,Oklahoma City,35,20,29,23,,,,,,
2013/12/18,Sacramento,/teams/SAC/2014.html,107,Atlanta,/teams/ATL/2014.html,124,Sacramento,26,28,33,20,Atlanta,28,25,32,39,,,,,,
2013/12/18,Detroit,/teams/DET/2014.html,107,Boston,/teams/BOS/2014.html,106,Detroit,23,29,28,27,Boston,42,21,18,25,,,,,,
2013/12/18,Washington,/teams/WAS/2014.html,113,Brooklyn,/teams/BRK/2014.html,107,Washington,30,29,26,28,Brooklyn,28,25,24,30,,,,,,
2013/12/18,Memphis,/teams/MEM/2014.html,91,Dallas,/teams/DAL/2014.html,105,Memphis,21,18,27,25,Dallas,27,25,26,27,,,,,,
2013/12/18,Chicago,/teams/CHI/2014.html,94,Houston,/teams/HOU/2014.html,109,Chicago,16,30,20,28,Houston,24,33,26,26,,,,,,
2013/12/18,New Orleans,/teams/NOP/2014.html,95,LA Clippers,/teams/LAC/2014.html,108,New Orleans,22,23,20,30,LA Clippers,27,25,26,30,,,,,,
2013/12/18,Indiana,/teams/IND/2014.html,94,Miami,/teams/MIA/2014.html,97,Indiana,26,26,24,18,Miami,22,19,30,26,,,,,,
2013/12/18,New York,/teams/NYK/2014.html,107,Milwaukee,/teams/MIL/2014.html,101,New York,24,21,23,19,7,13,Milwaukee,22,22,22,21,7,7,,
2013/12/18,Portland,/teams/POR/2014.html,109,Minnesota,/teams/MIN/2014.html,120,Portland,22,21,35,31,Minnesota,31,38,29,22,,,,,,
2013/12/18,Utah,/teams/UTA/2014.html,86,Orlando,/teams/ORL/2014.html,82,Utah,27,22,19,18,Orlando,20,19,23,20,,,,,,
2013/12/18,San Antonio,/teams/SAS/2014.html,108,Phoenix,/teams/PHO/2014.html,101,San Antonio,29,30,28,21,Phoenix,34,24,23,20,,,,,,
2013/12/18,Charlotte,/teams/CHA/2014.html,104,Toronto,/teams/TOR/2014.html,102,Charlotte,18,19,33,25,9,Toronto,15,32,23,25,7,,,,
2013/12/17,Sacramento,/teams/SAC/2014.html,87,Charlotte,/teams/CHA/2014.html,95,Sacramento,22,21,29,15,Charlotte,35,21,22,17,,,,,,
2013/12/17,Portland,/teams/POR/2014.html,119,Cleveland,/teams/CLE/2014.html,116,Portland,26,29,37,27,Cleveland,28,31,29,28,,,,,,
2013/12/17,Oklahoma City,/teams/OKC/2014.html,105,Denver,/teams/DEN/2014.html,93,Oklahoma City,29,23,23,30,Denver,24,20,21,28,,,,,,
2013/12/17,New Orleans,/teams/NOP/2014.html,93,Golden State,/teams/GSW/2014.html,104,New Orleans,19,20,26,28,Golden State,26,31,31,16,,,,,,
2013/12/17,LA Lakers,/teams/LAL/2014.html,96,Memphis,/teams/MEM/2014.html,92,LA Lakers,34,18,15,29,Memphis,24,23,20,25,,,,,,
2013/12/16,LA Lakers,/teams/LAL/2014.html,100,Atlanta,/teams/ATL/2014.html,114,LA Lakers,28,26,19,27,Atlanta,20,27,35,32,,,,,,
2013/12/16,Minnesota,/teams/MIN/2014.html,97,Boston,/teams/BOS/2014.html,101,Minnesota,21,29,19,28,Boston,29,22,23,27,,,,,,
2013/12/16,Philadelphia,/teams/PHI/2014.html,94,Brooklyn,/teams/BRK/2014.html,130,Philadelphia,22,26,25,21,Brooklyn,32,26,42,30,,,,,,
2013/12/16,Orlando,/teams/ORL/2014.html,83,Chicago,/teams/CHI/2014.html,82,Orlando,21,22,24,16,Chicago,14,21,24,23,,,,,,
2013/12/16,Detroit,/teams/DET/2014.html,101,Indiana,/teams/IND/2014.html,96,Detroit,31,25,23,22,Indiana,28,21,24,23,,,,,,
2013/12/16,San Antonio,/teams/SAS/2014.html,92,LA Clippers,/teams/LAC/2014.html,115,San Antonio,28,21,21,22,LA Clippers,21,34,23,37,,,,,,
2013/12/16,Utah,/teams/UTA/2014.html,94,Miami,/teams/MIA/2014.html,117,Utah,20,30,21,23,Miami,26,21,36,34,,,,,,
2013/12/16,Washington,/teams/WAS/2014.html,102,New York,/teams/NYK/2014.html,101,Washington,26,27,22,27,New York,21,21,35,24,,,,,,
2013/12/15,New Orleans,/teams/NOP/2014.html,93,Denver,/teams/DEN/2014.html,102,New Orleans,27,25,16,25,Denver,24,28,23,27,,,,,,
2013/12/15,Portland,/teams/POR/2014.html,111,Detroit,/teams/DET/2014.html,109,Portland,29,21,23,26,12,Detroit,22,29,33,15,10,,,,
2013/12/15,Minnesota,/teams/MIN/2014.html,101,Memphis,/teams/MEM/2014.html,93,Minnesota,28,28,21,24,Memphis,17,29,27,20,,,,,,
2013/12/15,Orlando,/teams/ORL/2014.html,98,Oklahoma City,/teams/OKC/2014.html,101,Orlando,22,27,22,27,Oklahoma City,28,28,27,18,,,,,,
2013/12/15,Golden State,/teams/GSW/2014.html,102,Phoenix,/teams/PHO/2014.html,106,Golden State,27,26,27,22,Phoenix,33,26,22,25,,,,,,
2013/12/15,Houston,/teams/HOU/2014.html,91,Sacramento,/teams/SAC/2014.html,106,Houston,28,21,22,20,Sacramento,28,29,24,25,,,,,,
2013/12/14,LA Lakers,/teams/LAL/2014.html,88,Charlotte,/teams/CHA/2014.html,85,LA Lakers,22,22,20,24,Charlotte,23,20,25,17,,,,,,
2013/12/14,Toronto,/teams/TOR/2014.html,99,Chicago,/teams/CHI/2014.html,77,Toronto,24,27,22,26,Chicago,21,20,25,11,,,,,,
2013/12/14,Milwaukee,/teams/MIL/2014.html,93,Dallas,/teams/DAL/2014.html,106,Milwaukee,26,15,20,32,Dallas,38,21,34,13,,,,,,
2013/12/14,Cleveland,/teams/CLE/2014.html,107,Miami,/teams/MIA/2014.html,114,Cleveland,29,23,28,27,Miami,35,33,16,30,,,,,,
2013/12/14,Atlanta,/teams/ATL/2014.html,106,New York,/teams/NYK/2014.html,111,Atlanta,22,26,29,29,New York,26,31,24,30,,,,,,
2013/12/14,Portland,/teams/POR/2014.html,139,Philadelphia,/teams/PHI/2014.html,105,Portland,32,39,40,28,Philadelphia,34,30,15,26,,,,,,
2013/12/14,San Antonio,/teams/SAS/2014.html,100,Utah,/teams/UTA/2014.html,84,San Antonio,23,32,25,20,Utah,17,23,26,18,,,,,,
2013/12/14,LA Clippers,/teams/LAC/2014.html,113,Washington,/teams/WAS/2014.html,97,LA Clippers,34,25,30,24,Washington,28,18,31,20,,,,,,
2013/12/13,Washington,/teams/WAS/2014.html,99,Atlanta,/teams/ATL/2014.html,101,Washington,19,27,15,25,13,Atlanta,21,27,23,15,15,,,,
2013/12/13,New York,/teams/NYK/2014.html,86,Boston,/teams/BOS/2014.html,90,New York,26,22,25,13,Boston,29,25,14,22,,,,,,
2013/12/13,Utah,/teams/UTA/2014.html,103,Denver,/teams/DEN/2014.html,93,Utah,33,20,20,30,Denver,28,16,31,18,,,,,,
2013/12/13,Brooklyn,/teams/BRK/2014.html,99,Detroit,/teams/DET/2014.html,103,Brooklyn,24,20,24,31,Detroit,23,38,25,17,,,,,,
2013/12/13,Houston,/teams/HOU/2014.html,116,Golden State,/teams/GSW/2014.html,112,Houston,30,28,24,34,Golden State,29,22,22,39,,,,,,
2013/12/13,Charlotte,/teams/CHA/2014.html,94,Indiana,/teams/IND/2014.html,99,Charlotte,25,30,21,18,Indiana,27,29,23,20,,,,,,
2013/12/13,Chicago,/teams/CHI/2014.html,91,Milwaukee,/teams/MIL/2014.html,90,Chicago,26,21,15,29,Milwaukee,18,33,18,21,,,,,,
2013/12/13,Memphis,/teams/MEM/2014.html,98,New Orleans,/teams/NOP/2014.html,104,Memphis,34,20,11,33,New Orleans,26,29,27,22,,,,,,
2013/12/13,LA Lakers,/teams/LAL/2014.html,97,Oklahoma City,/teams/OKC/2014.html,122,LA Lakers,28,23,23,23,Oklahoma City,38,28,28,28,,,,,,
2013/12/13,Cleveland,/teams/CLE/2014.html,109,Orlando,/teams/ORL/2014.html,100,Cleveland,19,31,23,36,Orlando,28,23,25,24,,,,,,
2013/12/13,Sacramento,/teams/SAC/2014.html,107,Phoenix,/teams/PHO/2014.html,116,Sacramento,34,27,21,25,Phoenix,28,30,27,31,,,,,,
2013/12/13,Minnesota,/teams/MIN/2014.html,110,San Antonio,/teams/SAS/2014.html,117,Minnesota,30,24,35,21,San Antonio,27,35,18,37,,,,,,
2013/12/13,Philadelphia,/teams/PHI/2014.html,100,Toronto,/teams/TOR/2014.html,108,Philadelphia,21,27,28,24,Toronto,36,20,27,25,,,,,,
2013/12/12,LA Clippers,/teams/LAC/2014.html,93,Brooklyn,/teams/BRK/2014.html,102,LA Clippers,25,19,18,31,Brooklyn,20,36,27,19,,,,,,
2013/12/12,Houston,/teams/HOU/2014.html,104,Portland,/teams/POR/2014.html,111,Houston,20,24,32,28,Portland,21,22,33,35,,,,,,
2013/12/11,LA Clippers,/teams/LAC/2014.html,96,Boston,/teams/BOS/2014.html,88,LA Clippers,20,19,27,30,Boston,23,22,19,24,,,,,,
2013/12/11,Orlando,/teams/ORL/2014.html,92,Charlotte,/teams/CHA/2014.html,83,Orlando,16,27,24,25,Charlotte,18,24,20,21,,,,,,
2013/12/11,Dallas,/teams/DAL/2014.html,93,Golden State,/teams/GSW/2014.html,95,Dallas,23,32,17,21,Golden State,16,28,22,29,,,,,,
2013/12/11,Oklahoma City,/teams/OKC/2014.html,116,Memphis,/teams/MEM/2014.html,100,Oklahoma City,25,32,32,27,Memphis,22,20,31,27,,,,,,
2013/12/11,San Antonio,/teams/SAS/2014.html,109,Milwaukee,/teams/MIL/2014.html,77,San Antonio,32,31,29,17,Milwaukee,16,24,14,23,,,,,,
2013/12/11,Philadelphia,/teams/PHI/2014.html,99,Minnesota,/teams/MIN/2014.html,106,Philadelphia,39,22,20,18,Minnesota,20,28,30,28,,,,,,
2013/12/11,Detroit,/teams/DET/2014.html,106,New Orleans,/teams/NOP/2014.html,111,Detroit,28,23,23,22,10,New Orleans,29,28,26,13,15,,,,
2013/12/11,Chicago,/teams/CHI/2014.html,78,New York,/teams/NYK/2014.html,83,Chicago,17,15,22,24,New York,15,31,22,15,,,,,,
2013/12/11,Utah,/teams/UTA/2014.html,122,Sacramento,/teams/SAC/2014.html,101,Utah,26,32,38,26,Sacramento,23,23,26,29,,,,,,
2013/12/10,Oklahoma City,/teams/OKC/2014.html,101,Atlanta,/teams/ATL/2014.html,92,Oklahoma City,21,27,28,25,Atlanta,21,18,29,24,,,,,,
2013/12/10,Boston,/teams/BOS/2014.html,96,Brooklyn,/teams/BRK/2014.html,104,Boston,20,27,25,24,Brooklyn,31,25,29,19,,,,,,
2013/12/10,Milwaukee,/teams/MIL/2014.html,78,Chicago,/teams/CHI/2014.html,74,Milwaukee,20,15,20,23,Chicago,14,28,15,17,,,,,,
2013/12/10,New York,/teams/NYK/2014.html,94,Cleveland,/teams/CLE/2014.html,109,New York,19,26,20,29,Cleveland,31,17,33,28,,,,,,
2013/12/10,Minnesota,/teams/MIN/2014.html,121,Detroit,/teams/DET/2014.html,94,Minnesota,33,31,32,25,Detroit,32,19,26,17,,,,,,
2013/12/10,Miami,/teams/MIA/2014.html,84,Indiana,/teams/IND/2014.html,90,Miami,30,17,17,20,Indiana,19,21,28,22,,,,,,
2013/12/10,Phoenix,/teams/PHO/2014.html,114,LA Lakers,/teams/LAL/2014.html,108,Phoenix,26,30,23,35,LA Lakers,21,30,23,34,,,,,,
2013/12/10,San Antonio,/teams/SAS/2014.html,116,Toronto,/teams/TOR/2014.html,103,San Antonio,24,35,30,27,Toronto,36,17,21,29,,,,,,
2013/12/9,Golden State,/teams/GSW/2014.html,111,Charlotte,/teams/CHA/2014.html,115,Golden State,21,20,36,34,Charlotte,27,26,30,32,,,,,,
2013/12/9,Orlando,/teams/ORL/2014.html,85,Memphis,/teams/MEM/2014.html,94,Orlando,16,14,30,25,Memphis,23,28,22,21,,,,,,
2013/12/9,LA Clippers,/teams/LAC/2014.html,94,Philadelphia,/teams/PHI/2014.html,83,LA Clippers,23,21,32,18,Philadelphia,17,19,24,23,,,,,,
2013/12/9,Dallas,/teams/DAL/2014.html,97,Sacramento,/teams/SAC/2014.html,112,Dallas,23,24,26,24,Sacramento,34,23,35,20,,,,,,
2013/12/9,Portland,/teams/POR/2014.html,105,Utah,/teams/UTA/2014.html,94,Portland,22,29,26,28,Utah,22,23,19,30,,,,,,
2013/12/9,Denver,/teams/DEN/2014.html,75,Washington,/teams/WAS/2014.html,74,Denver,18,22,18,17,Washington,22,23,15,14,,,,,,
2013/12/8,Miami,/teams/MIA/2014.html,110,Detroit,/teams/DET/2014.html,95,Miami,29,30,32,19,Detroit,21,32,17,25,,,,,,
2013/12/8,Orlando,/teams/ORL/2014.html,88,Houston,/teams/HOU/2014.html,98,Orlando,18,20,23,27,Houston,28,24,31,15,,,,,,
2013/12/8,Toronto,/teams/TOR/2014.html,106,LA Lakers,/teams/LAL/2014.html,94,Toronto,30,21,22,33,LA Lakers,20,27,21,26,,,,,,
2013/12/8,Boston,/teams/BOS/2014.html,114,New York,/teams/NYK/2014.html,73,Boston,34,24,34,22,New York,11,20,25,17,,,,,,
