2013/1/1,LA Clippers,/teams/LAC/2013.html,78,Denver,/teams/DEN/2013.html,92,LA Clippers,19,24,16,19,Denver,21,27,27,17,,,,,,
2013/1/1,Sacramento,/teams/SAC/2013.html,97,Detroit,/teams/DET/2013.html,103,Sacramento,28,20,19,30,Detroit,27,31,22,23,,,,,,
2013/1/1,Philadelphia,/teams/PHI/2013.html,103,LA Lakers,/teams/LAL/2013.html,99,Philadelphia,28,26,27,22,LA Lakers,25,25,23,26,,,,,,
2013/1/1,Atlanta,/teams/ATL/2013.html,95,New Orleans,/teams/NOH/2013.html,86,Atlanta,22,22,28,23,New Orleans,26,24,14,22,,,,,,
2013/1/1,Portland,/teams/POR/2013.html,105,New York,/teams/NYK/2013.html,100,Portland,30,28,20,27,New York,23,24,24,29,,,,,,
2013/1/1,Dallas,/teams/DAL/2013.html,103,Washington,/teams/WAS/2013.html,94,Dallas,23,25,35,20,Washington,29,23,19,23,,,,,,
2012/12/31,Charlotte,/teams/CHA/2013.html,91,Chicago,/teams/CHI/2013.html,81,Charlotte,28,19,18,26,Chicago,18,24,23,16,,,,,,
2012/12/31,Atlanta,/teams/ATL/2013.html,104,Houston,/teams/HOU/2013.html,123,Atlanta,27,19,29,29,Houston,26,38,26,33,,,,,,
2012/12/31,Memphis,/teams/MEM/2013.html,83,Indiana,/teams/IND/2013.html,88,Memphis,19,22,26,16,Indiana,19,19,22,28,,,,,,
2012/12/31,Phoenix,/teams/PHO/2013.html,96,Oklahoma City,/teams/OKC/2013.html,114,Phoenix,28,25,25,18,Oklahoma City,32,22,30,30,,,,,,
2012/12/31,Miami,/teams/MIA/2013.html,112,Orlando,/teams/ORL/2013.html,110,Miami,31,17,22,29,13,Orlando,22,32,23,22,11,,,,
2012/12/31,Brooklyn,/teams/BRK/2013.html,73,San Antonio,/teams/SAS/2013.html,104,Brooklyn,22,25,5,21,San Antonio,31,24,30,19,,,,,,
2012/12/30,San Antonio,/teams/SAS/2013.html,111,Dallas,/teams/DAL/2013.html,86,San Antonio,27,30,25,29,Dallas,22,23,25,16,,,,,,
2012/12/30,Milwaukee,/teams/MIL/2013.html,94,Detroit,/teams/DET/2013.html,96,Milwaukee,23,22,26,23,Detroit,30,25,23,18,,,,,,
2012/12/30,Utah,/teams/UTA/2013.html,96,LA Clippers,/teams/LAC/2013.html,107,Utah,24,21,31,20,LA Clippers,29,25,25,28,,,,,,
2012/12/30,Boston,/teams/BOS/2013.html,96,Sacramento,/teams/SAC/2013.html,118,Boston,18,31,24,23,Sacramento,24,30,30,34,,,,,,
2012/12/29,Indiana,/teams/IND/2013.html,100,Atlanta,/teams/ATL/2013.html,109,Indiana,26,22,22,30,Atlanta,33,22,28,26,,,,,,
2012/12/29,Cleveland,/teams/CLE/2013.html,100,Brooklyn,/teams/BRK/2013.html,103,Cleveland,24,29,21,26,Brooklyn,34,27,18,24,,,,,,
2012/12/29,New Orleans,/teams/NOH/2013.html,98,Charlotte,/teams/CHA/2013.html,95,New Orleans,22,18,33,25,Charlotte,25,32,16,22,,,,,,
2012/12/29,Washington,/teams/WAS/2013.html,77,Chicago,/teams/CHI/2013.html,87,Washington,26,13,24,14,Chicago,22,23,25,17,,,,,,
2012/12/29,Boston,/teams/BOS/2013.html,83,Golden State,/teams/GSW/2013.html,101,Boston,23,17,27,16,Golden State,29,28,19,25,,,,,,
2012/12/29,Oklahoma City,/teams/OKC/2013.html,124,Houston,/teams/HOU/2013.html,94,Oklahoma City,31,37,28,28,Houston,26,24,24,20,,,,,,
2012/12/29,Denver,/teams/DEN/2013.html,72,Memphis,/teams/MEM/2013.html,81,Denver,15,21,21,15,Memphis,19,18,16,28,,,,,,
2012/12/29,Miami,/teams/MIA/2013.html,85,Milwaukee,/teams/MIL/2013.html,104,Miami,20,24,27,14,Milwaukee,25,31,13,35,,,,,,
2012/12/29,Phoenix,/teams/PHO/2013.html,107,Minnesota,/teams/MIN/2013.html,111,Phoenix,29,29,29,20,Minnesota,32,32,25,22,,,,,,
2012/12/29,Toronto,/teams/TOR/2013.html,123,Orlando,/teams/ORL/2013.html,88,Toronto,36,31,20,36,Orlando,21,26,24,17,,,,,,
2012/12/29,Philadelphia,/teams/PHI/2013.html,85,Portland,/teams/POR/2013.html,89,Philadelphia,23,21,23,18,Portland,30,19,21,19,,,,,,
2012/12/28,Charlotte,/teams/CHA/2013.html,81,Brooklyn,/teams/BRK/2013.html,97,Charlotte,15,23,20,23,Brooklyn,33,23,24,17,,,,,,
2012/12/28,Atlanta,/teams/ATL/2013.html,102,Cleveland,/teams/CLE/2013.html,94,Atlanta,25,30,20,27,Cleveland,26,28,26,14,,,,,,
2012/12/28,Denver,/teams/DEN/2013.html,106,Dallas,/teams/DAL/2013.html,85,Denver,29,26,32,19,Dallas,18,29,23,15,,,,,,
2012/12/28,Miami,/teams/MIA/2013.html,99,Detroit,/teams/DET/2013.html,109,Miami,32,20,19,28,Detroit,17,41,23,28,,,,,,
2012/12/28,Philadelphia,/teams/PHI/2013.html,89,Golden State,/teams/GSW/2013.html,96,Philadelphia,24,18,29,18,Golden State,25,32,23,16,,,,,,
2012/12/28,Phoenix,/teams/PHO/2013.html,91,Indiana,/teams/IND/2013.html,97,Phoenix,20,24,27,20,Indiana,27,31,17,22,,,,,,
2012/12/28,Portland,/teams/POR/2013.html,87,LA Lakers,/teams/LAL/2013.html,104,Portland,25,23,18,21,LA Lakers,34,28,26,16,,,,,,
2012/12/28,Toronto,/teams/TOR/2013.html,104,New Orleans,/teams/NOH/2013.html,97,Toronto,21,27,22,21,13,New Orleans,23,19,22,27,6,,,,
2012/12/28,New York,/teams/NYK/2013.html,105,Sacramento,/teams/SAC/2013.html,106,New York,23,27,31,24,Sacramento,32,39,16,19,,,,,,
2012/12/28,Houston,/teams/HOU/2013.html,116,San Antonio,/teams/SAS/2013.html,122,Houston,29,36,27,24,San Antonio,41,28,29,24,,,,,,
2012/12/28,LA Clippers,/teams/LAC/2013.html,116,Utah,/teams/UTA/2013.html,114,LA Clippers,29,19,36,32,Utah,22,36,30,26,,,,,,
2012/12/28,Orlando,/teams/ORL/2013.html,97,Washington,/teams/WAS/2013.html,105,Orlando,31,20,21,25,Washington,25,29,26,25,,,,,,
2012/12/27,Boston,/teams/BOS/2013.html,77,LA Clippers,/teams/LAC/2013.html,106,Boston,20,27,20,10,LA Clippers,30,30,22,24,,,,,,
2012/12/27,Dallas,/teams/DAL/2013.html,105,Oklahoma City,/teams/OKC/2013.html,111,Dallas,29,16,36,17,7,Oklahoma City,21,22,30,25,13,,,,
2012/12/26,Detroit,/teams/DET/2013.html,119,Atlanta,/teams/ATL/2013.html,126,Detroit,13,32,17,39,7,11,Atlanta,28,22,31,20,7,18,,
2012/12/26,Miami,/teams/MIA/2013.html,105,Charlotte,/teams/CHA/2013.html,92,Miami,27,28,23,27,Charlotte,18,20,33,21,,,,,,
2012/12/26,LA Lakers,/teams/LAL/2013.html,114,Denver,/teams/DEN/2013.html,126,LA Lakers,26,28,33,27,Denver,29,28,39,30,,,,,,
2012/12/26,Philadelphia,/teams/PHI/2013.html,99,Memphis,/teams/MEM/2013.html,89,Philadelphia,26,23,26,24,Memphis,29,18,23,19,,,,,,
2012/12/26,Brooklyn,/teams/BRK/2013.html,93,Milwaukee,/teams/MIL/2013.html,108,Brooklyn,24,18,25,26,Milwaukee,22,33,23,30,,,,,,
2012/12/26,Houston,/teams/HOU/2013.html,87,Minnesota,/teams/MIN/2013.html,84,Houston,22,22,17,26,Minnesota,17,30,17,20,,,,,,
2012/12/26,New Orleans,/teams/NOH/2013.html,97,Orlando,/teams/ORL/2013.html,94,New Orleans,26,23,29,19,Orlando,24,29,23,18,,,,,,
2012/12/26,New York,/teams/NYK/2013.html,99,Phoenix,/teams/PHO/2013.html,97,New York,27,27,22,23,Phoenix,29,15,32,21,,,,,,
